pair_idx,sample_size,k_true,k_fit,run,true_distance,estimated_distance,absolute_error,relative_error,dimension,em_method
17,500,5,5,4,11.575806617736816,9.818235397338867,1.7575712203979492,0.15183141827583313,2,one_step_cache
17,1000,5,5,0,11.575806617736816,11.48142147064209,0.09438514709472656,0.008153656497597694,2,one_step_cache
17,1000,5,5,1,11.575806617736816,10.530158996582031,1.0456476211547852,0.09033042937517166,2,one_step_cache
17,1000,5,5,2,11.575806617736816,10.499311447143555,1.0764951705932617,0.09299526363611221,2,one_step_cache
17,1000,5,5,3,11.575806617736816,9.581665992736816,1.994140625,0.17226795852184296,2,one_step_cache
17,1000,5,5,4,11.575806617736816,9.954182624816895,1.6216239929199219,0.1400873363018036,2,one_step_cache
17,5000,5,5,0,11.575806617736816,10.926578521728516,0.6492280960083008,0.05608491227030754,2,one_step_cache
17,5000,5,5,1,11.575806617736816,10.68628978729248,0.8895168304443359,0.07684275507926941,2,one_step_cache
17,5000,5,5,2,11.575806617736816,9.878628730773926,1.6971778869628906,0.1466142237186432,2,one_step_cache
17,5000,5,5,3,11.575806617736816,10.711140632629395,0.8646659851074219,0.07469595968723297,2,one_step_cache
17,5000,5,5,4,11.575806617736816,11.481438636779785,0.09436798095703125,0.008152172900736332,2,one_step_cache
17,10000,5,5,0,11.575806617736816,11.470231056213379,0.1055755615234375,0.009120362810790539,2,one_step_cache
17,10000,5,5,1,11.575806617736816,10.78177547454834,0.7940311431884766,0.06859402358531952,2,one_step_cache
17,10000,5,5,2,11.575806617736816,11.087625503540039,0.48818111419677734,0.04217253625392914,2,one_step_cache
17,10000,5,5,3,11.575806617736816,10.669482231140137,0.9063243865966797,0.07829470932483673,2,one_step_cache
17,10000,5,5,4,11.575806617736816,11.124836921691895,0.4509696960449219,0.038957949727773666,2,one_step_cache
18,50,5,5,0,15.788479804992676,21.442947387695312,5.654467582702637,0.3581388294696808,2,one_step_cache
18,50,5,5,1,15.788479804992676,13.538416862487793,2.250062942504883,0.1425129622220993,2,one_step_cache
18,50,5,5,2,15.788479804992676,19.829565048217773,4.041085243225098,0.25595152378082275,2,one_step_cache
18,50,5,5,3,15.788479804992676,13.873934745788574,1.9145450592041016,0.12126215547323227,2,one_step_cache
18,50,5,5,4,15.788479804992676,17.171112060546875,1.3826322555541992,0.08757222443819046,2,one_step_cache
18,100,5,5,0,15.788479804992676,18.73194694519043,2.943467140197754,0.18643131852149963,2,one_step_cache
18,100,5,5,1,15.788479804992676,17.964200973510742,2.1757211685180664,0.13780434429645538,2,one_step_cache
18,100,5,5,2,15.788479804992676,19.612247467041016,3.82376766204834,0.24218720197677612,2,one_step_cache
18,100,5,5,3,15.788479804992676,16.12693214416504,0.3384523391723633,0.02143666334450245,2,one_step_cache
18,100,5,5,4,15.788479804992676,19.18252182006836,3.3940420150756836,0.21496953070163727,2,one_step_cache
18,500,5,5,0,15.788479804992676,16.426654815673828,0.6381750106811523,0.0404202938079834,2,one_step_cache
18,500,5,5,1,15.788479804992676,15.114607810974121,0.6738719940185547,0.0426812469959259,2,one_step_cache
18,500,5,5,2,15.788479804992676,15.18901538848877,0.5994644165039062,0.0379684679210186,2,one_step_cache
18,500,5,5,3,15.788479804992676,15.98599624633789,0.19751644134521484,0.012510161846876144,2,one_step_cache
18,500,5,5,4,15.788479804992676,16.879587173461914,1.0911073684692383,0.06910781562328339,2,one_step_cache
18,1000,5,5,0,15.788479804992676,17.189634323120117,1.4011545181274414,0.0887453705072403,2,one_step_cache
18,1000,5,5,1,15.788479804992676,16.421066284179688,0.6325864791870117,0.04006633162498474,2,one_step_cache
18,1000,5,5,2,15.788479804992676,16.343097686767578,0.5546178817749023,0.03512800857424736,2,one_step_cache
18,1000,5,5,3,15.788479804992676,16.20850372314453,0.42002391815185547,0.02660319022834301,2,one_step_cache
18,1000,5,5,4,15.788479804992676,16.196298599243164,0.4078187942504883,0.02583014965057373,2,one_step_cache
18,5000,5,5,0,15.788479804992676,15.991537094116211,0.20305728912353516,0.012861104682087898,2,one_step_cache
18,5000,5,5,1,15.788479804992676,16.93048095703125,1.1420011520385742,0.07233129441738129,2,one_step_cache
18,5000,5,5,2,15.788479804992676,15.86107349395752,0.07259368896484375,0.0045978897251188755,2,one_step_cache
18,5000,5,5,3,15.788479804992676,15.725516319274902,0.06296348571777344,0.00398793863132596,2,one_step_cache
18,5000,5,5,4,15.788479804992676,16.0402774810791,0.2517976760864258,0.015948189422488213,2,one_step_cache
18,10000,5,5,0,15.788479804992676,17.221643447875977,1.4331636428833008,0.09077274799346924,2,one_step_cache
18,10000,5,5,1,15.788479804992676,15.325922966003418,0.4625568389892578,0.029297109693288803,2,one_step_cache
18,10000,5,5,2,15.788479804992676,15.53443431854248,0.2540454864501953,0.01609056070446968,2,one_step_cache
18,10000,5,5,3,15.788479804992676,15.580792427062988,0.2076873779296875,0.013154362328350544,2,one_step_cache
18,10000,5,5,4,15.788479804992676,15.557962417602539,0.23051738739013672,0.014600353315472603,2,one_step_cache
19,50,5,5,0,12.33204174041748,11.173288345336914,1.1587533950805664,0.09396281838417053,2,one_step_cache
19,50,5,5,1,12.33204174041748,13.011518478393555,0.6794767379760742,0.05509847775101662,2,one_step_cache
19,50,5,5,2,12.33204174041748,13.05140209197998,0.7193603515625,0.058332622051239014,2,one_step_cache
19,50,5,5,3,12.33204174041748,12.75794792175293,0.4259061813354492,0.03453655168414116,2,one_step_cache
19,50,5,5,4,12.33204174041748,12.061117172241211,0.27092456817626953,0.021969158202409744,2,one_step_cache
19,100,5,5,0,12.33204174041748,9.681327819824219,2.6507139205932617,0.2149452567100525,2,one_step_cache
19,100,5,5,1,12.33204174041748,12.16312026977539,0.16892147064208984,0.013697769492864609,2,one_step_cache
19,100,5,5,2,12.33204174041748,11.02623176574707,1.3058099746704102,0.10588757693767548,2,one_step_cache
19,100,5,5,3,12.33204174041748,13.15281867980957,0.8207769393920898,0.06655645370483398,2,one_step_cache
19,100,5,5,4,12.33204174041748,12.440974235534668,0.1089324951171875,0.00883328914642334,2,one_step_cache
19,500,5,5,0,12.33204174041748,9.93868350982666,2.3933582305908203,0.19407640397548676,2,one_step_cache
19,500,5,5,1,12.33204174041748,11.379729270935059,0.9523124694824219,0.07722260802984238,2,one_step_cache
19,500,5,5,2,12.33204174041748,11.047651290893555,1.2843904495239258,0.1041506752371788,2,one_step_cache
19,500,5,5,3,12.33204174041748,12.172248840332031,0.15979290008544922,0.012957538478076458,2,one_step_cache
19,500,5,5,4,12.33204174041748,12.759112358093262,0.42707061767578125,0.034630972892045975,2,one_step_cache
19,1000,5,5,0,12.33204174041748,11.2955961227417,1.0364456176757812,0.0840449333190918,2,one_step_cache
19,1000,5,5,1,12.33204174041748,11.376371383666992,0.9556703567504883,0.07749490439891815,2,one_step_cache
19,1000,5,5,2,12.33204174041748,11.606435775756836,0.7256059646606445,0.05883907899260521,2,one_step_cache
19,1000,5,5,3,12.33204174041748,10.91378402709961,1.418257713317871,0.11500591039657593,2,one_step_cache
19,1000,5,5,4,12.33204174041748,11.284112930297852,1.047928810119629,0.08497609943151474,2,one_step_cache
19,5000,5,5,0,12.33204174041748,9.510941505432129,2.8211002349853516,0.22876180708408356,2,one_step_cache
19,5000,5,5,1,12.33204174041748,10.455585479736328,1.8764562606811523,0.15216103196144104,2,one_step_cache
19,5000,5,5,2,12.33204174041748,11.576094627380371,0.7559471130371094,0.06129942834377289,2,one_step_cache
19,5000,5,5,3,12.33204174041748,11.535943984985352,0.7960977554321289,0.06455522775650024,2,one_step_cache
19,5000,5,5,4,12.33204174041748,11.754817962646484,0.5772237777709961,0.046806830912828445,2,one_step_cache
19,10000,5,5,0,12.33204174041748,12.030218124389648,0.30182361602783203,0.024474747478961945,2,one_step_cache
19,10000,5,5,1,12.33204174041748,12.073817253112793,0.2582244873046875,0.020939312875270844,2,one_step_cache
19,10000,5,5,2,12.33204174041748,11.598841667175293,0.7332000732421875,0.05945488065481186,2,one_step_cache
19,10000,5,5,3,12.33204174041748,11.237174034118652,1.0948677062988281,0.08878235518932343,2,one_step_cache
19,10000,5,5,4,12.33204174041748,10.014622688293457,2.3174190521240234,0.1879185289144516,2,one_step_cache
20,50,5,5,0,61.285743713378906,68.84112548828125,7.555381774902344,0.12328122556209564,2,one_step_cache
20,50,5,5,1,61.285743713378906,56.507015228271484,4.778728485107422,0.07797455042600632,2,one_step_cache
20,50,5,5,2,61.285743713378906,70.19707489013672,8.911331176757812,0.14540626108646393,2,one_step_cache
20,50,5,5,3,61.285743713378906,58.08551788330078,3.200225830078125,0.05221811309456825,2,one_step_cache
20,50,5,5,4,61.285743713378906,63.931270599365234,2.645526885986328,0.04316708445549011,2,one_step_cache
20,100,5,5,0,61.285743713378906,70.75349426269531,9.467750549316406,0.15448535978794098,2,one_step_cache
20,100,5,5,1,61.285743713378906,66.31610107421875,5.030357360839844,0.08208038657903671,2,one_step_cache
20,100,5,5,2,61.285743713378906,55.590728759765625,5.695014953613281,0.09292560815811157,2,one_step_cache
20,100,5,5,3,61.285743713378906,56.39609909057617,4.889644622802734,0.07978437095880508,2,one_step_cache
20,100,5,5,4,61.285743713378906,54.10892105102539,7.176822662353516,0.11710427701473236,2,one_step_cache
20,500,5,5,0,61.285743713378906,60.982933044433594,0.3028106689453125,0.0049409642815589905,2,one_step_cache
20,500,5,5,1,61.285743713378906,58.519649505615234,2.766094207763672,0.04513438418507576,2,one_step_cache
20,500,5,5,2,61.285743713378906,64.67947387695312,3.3937301635742188,0.05537552386522293,2,one_step_cache
20,500,5,5,3,61.285743713378906,60.91838836669922,0.3673553466796875,0.005994140170514584,2,one_step_cache
20,500,5,5,4,61.285743713378906,68.05160522460938,6.765861511230469,0.11039862036705017,2,one_step_cache
20,1000,5,5,0,61.285743713378906,60.127506256103516,1.1582374572753906,0.018898969516158104,2,one_step_cache
20,1000,5,5,1,61.285743713378906,60.07082748413086,1.2149162292480469,0.019823798909783363,2,one_step_cache
20,1000,5,5,2,61.285743713378906,66.85216522216797,5.5664215087890625,0.0908273458480835,2,one_step_cache
20,1000,5,5,3,61.285743713378906,60.67428970336914,0.6114540100097656,0.009977100417017937,2,one_step_cache
20,1000,5,5,4,61.285743713378906,58.29253005981445,2.993213653564453,0.04884029179811478,2,one_step_cache
20,5000,5,5,0,61.285743713378906,62.04356384277344,0.7578201293945312,0.012365357019007206,2,one_step_cache
20,5000,5,5,1,61.285743713378906,62.58371353149414,1.2979698181152344,0.02117898501455784,2,one_step_cache
20,5000,5,5,2,61.285743713378906,64.97953796386719,3.6937942504882812,0.060271672904491425,2,one_step_cache
20,5000,5,5,3,61.285743713378906,59.87183380126953,1.413909912109375,0.02307078056037426,2,one_step_cache
20,5000,5,5,4,61.285743713378906,62.39937973022461,1.1136360168457031,0.01817120797932148,2,one_step_cache
20,10000,5,5,0,61.285743713378906,63.62189865112305,2.3361549377441406,0.038119059056043625,2,one_step_cache
20,10000,5,5,1,61.285743713378906,63.343265533447266,2.0575218200683594,0.03357259929180145,2,one_step_cache
20,10000,5,5,2,61.285743713378906,60.18659210205078,1.099151611328125,0.01793486624956131,2,one_step_cache
20,10000,5,5,3,61.285743713378906,62.790836334228516,1.5050926208496094,0.02455860935151577,2,one_step_cache
20,10000,5,5,4,61.285743713378906,60.894046783447266,0.3916969299316406,0.006391322240233421,2,one_step_cache
21,50,5,5,0,45.94902801513672,43.98247528076172,1.966552734375,0.04279857128858566,2,one_step_cache
21,50,5,5,1,45.94902801513672,39.50156021118164,6.447467803955078,0.14031782746315002,2,one_step_cache
21,50,5,5,2,45.94902801513672,31.59775161743164,14.351276397705078,0.31233036518096924,2,one_step_cache
21,50,5,5,3,45.94902801513672,41.34434127807617,4.604686737060547,0.1002129316329956,2,one_step_cache
21,50,5,5,4,45.94902801513672,39.05037307739258,6.898654937744141,0.15013712644577026,2,one_step_cache
21,100,5,5,0,45.94902801513672,44.37672424316406,1.5723037719726562,0.0342184342443943,2,one_step_cache
21,100,5,5,1,45.94902801513672,34.79841995239258,11.15060806274414,0.24267342686653137,2,one_step_cache
21,100,5,5,2,45.94902801513672,48.072139739990234,2.1231117248535156,0.046205803751945496,2,one_step_cache
21,100,5,5,3,45.94902801513672,45.8896369934082,0.059391021728515625,0.001292541390284896,2,one_step_cache
21,100,5,5,4,45.94902801513672,40.80138397216797,5.14764404296875,0.11202944070100784,2,one_step_cache
21,500,5,5,0,45.94902801513672,46.6478157043457,0.6987876892089844,0.015207888558506966,2,one_step_cache
21,500,5,5,1,45.94902801513672,44.84583282470703,1.1031951904296875,0.024009108543395996,2,one_step_cache
21,500,5,5,2,45.94902801513672,43.386451721191406,2.5625762939453125,0.05576997995376587,2,one_step_cache
21,500,5,5,3,45.94902801513672,45.757564544677734,0.19146347045898438,0.004166866652667522,2,one_step_cache
21,500,5,5,4,45.94902801513672,43.810211181640625,2.1388168334960938,0.04654759541153908,2,one_step_cache
21,1000,5,5,0,45.94902801513672,44.59231185913086,1.3567161560058594,0.029526546597480774,2,one_step_cache
21,1000,5,5,1,45.94902801513672,45.981224060058594,0.032196044921875,0.0007006904343143106,2,one_step_cache
21,1000,5,5,2,45.94902801513672,46.28029251098633,0.3312644958496094,0.007209390867501497,2,one_step_cache
21,1000,5,5,3,45.94902801513672,45.29270553588867,0.6563224792480469,0.014283707365393639,2,one_step_cache
21,1000,5,5,4,45.94902801513672,46.379669189453125,0.43064117431640625,0.009372149594128132,2,one_step_cache
21,5000,5,5,0,45.94902801513672,43.03958511352539,2.909442901611328,0.06331892311573029,2,one_step_cache
21,5000,5,5,1,45.94902801513672,44.60839080810547,1.34063720703125,0.0291766170412302,2,one_step_cache
21,5000,5,5,2,45.94902801513672,44.9228401184082,1.0261878967285156,0.022333180531859398,2,one_step_cache
21,5000,5,5,3,45.94902801513672,41.95473098754883,3.9942970275878906,0.08692886680364609,2,one_step_cache
21,5000,5,5,4,45.94902801513672,45.87595748901367,0.07307052612304688,0.0015902518061921,2,one_step_cache
21,10000,5,5,0,45.94902801513672,39.486236572265625,6.462791442871094,0.14065131545066833,2,one_step_cache
21,10000,5,5,1,45.94902801513672,45.79593276977539,0.15309524536132812,0.0033318495843559504,2,one_step_cache
21,10000,5,5,2,45.94902801513672,44.17483901977539,1.7741889953613281,0.038612112402915955,2,one_step_cache
21,10000,5,5,3,45.94902801513672,44.91084289550781,1.0381851196289062,0.022594278678297997,2,one_step_cache
21,10000,5,5,4,45.94902801513672,45.99950408935547,0.05047607421875,0.0010985232656821609,2,one_step_cache
22,50,5,5,0,61.72569274902344,68.59622192382812,6.8705291748046875,0.11130744218826294,2,one_step_cache
22,50,5,5,1,61.72569274902344,56.367733001708984,5.357959747314453,0.08680275082588196,2,one_step_cache
22,50,5,5,2,61.72569274902344,76.77288818359375,15.047195434570312,0.24377523362636566,2,one_step_cache
22,50,5,5,3,61.72569274902344,55.812259674072266,5.913433074951172,0.09580180794000626,2,one_step_cache
22,50,5,5,4,61.72569274902344,51.884674072265625,9.841018676757812,0.15943148732185364,2,one_step_cache
22,100,5,5,0,61.72569274902344,66.0802001953125,4.3545074462890625,0.07054610550403595,2,one_step_cache
22,100,5,5,1,61.72569274902344,68.74163818359375,7.0159454345703125,0.11366329342126846,2,one_step_cache
22,100,5,5,2,61.72569274902344,58.039215087890625,3.6864776611328125,0.05972355231642723,2,one_step_cache
22,100,5,5,3,61.72569274902344,57.11294937133789,4.612743377685547,0.07472971081733704,2,one_step_cache
22,100,5,5,4,61.72569274902344,73.0150146484375,11.289321899414062,0.1828950196504593,2,one_step_cache
22,500,5,5,0,61.72569274902344,58.31941604614258,3.4062767028808594,0.055184099823236465,2,one_step_cache
22,500,5,5,1,61.72569274902344,63.07413864135742,1.3484458923339844,0.021845780313014984,2,one_step_cache
22,500,5,5,2,61.72569274902344,67.79866790771484,6.072975158691406,0.0983865037560463,2,one_step_cache
22,500,5,5,3,61.72569274902344,64.1196517944336,2.3939590454101562,0.038783833384513855,2,one_step_cache
22,500,5,5,4,61.72569274902344,58.35554885864258,3.3701438903808594,0.054598722606897354,2,one_step_cache
22,1000,5,5,0,61.72569274902344,63.621299743652344,1.8956069946289062,0.03071017749607563,2,one_step_cache
22,1000,5,5,1,61.72569274902344,60.76533889770508,0.9603538513183594,0.015558413229882717,2,one_step_cache
22,1000,5,5,2,61.72569274902344,59.66185760498047,2.0638351440429688,0.03343559429049492,2,one_step_cache
22,1000,5,5,3,61.72569274902344,60.610374450683594,1.1153182983398438,0.01806894689798355,2,one_step_cache
22,1000,5,5,4,61.72569274902344,65.57941436767578,3.8537216186523438,0.06243302300572395,2,one_step_cache
22,5000,5,5,0,61.72569274902344,61.45149230957031,0.274200439453125,0.004442241508513689,2,one_step_cache
22,5000,5,5,1,61.72569274902344,62.327178955078125,0.6014862060546875,0.009744503535330296,2,one_step_cache
22,5000,5,5,2,61.72569274902344,60.97561264038086,0.7500801086425781,0.012151829898357391,2,one_step_cache
22,5000,5,5,3,61.72569274902344,63.45603942871094,1.7303466796875,0.02803284302353859,2,one_step_cache
22,5000,5,5,4,61.72569274902344,62.93828201293945,1.2125892639160156,0.019644806161522865,2,one_step_cache
22,10000,5,5,0,61.72569274902344,63.23106002807617,1.5053672790527344,0.024388017132878304,2,one_step_cache
22,10000,5,5,1,61.72569274902344,64.23825073242188,2.5125579833984375,0.04070522263646126,2,one_step_cache
22,10000,5,5,2,61.72569274902344,64.04214477539062,2.3164520263671875,0.03752816468477249,2,one_step_cache
22,10000,5,5,3,61.72569274902344,64.35990142822266,2.6342086791992188,0.04267605021595955,2,one_step_cache
22,10000,5,5,4,61.72569274902344,62.69560241699219,0.96990966796875,0.015713224187493324,2,one_step_cache
23,50,5,5,0,46.705265045166016,52.505069732666016,5.7998046875,0.12417881935834885,2,one_step_cache
23,50,5,5,1,46.705265045166016,40.314697265625,6.390567779541016,0.13682757318019867,2,one_step_cache
23,50,5,5,2,46.705265045166016,40.5582275390625,6.147037506103516,0.1316133737564087,2,one_step_cache
23,50,5,5,3,46.705265045166016,45.72232437133789,0.982940673828125,0.021045606583356857,2,one_step_cache
23,50,5,5,4,46.705265045166016,52.0401611328125,5.334896087646484,0.11422472447156906,2,one_step_cache
23,100,5,5,0,46.705265045166016,48.354408264160156,1.6491432189941406,0.035309579223394394,2,one_step_cache
23,100,5,5,1,46.705265045166016,45.91668701171875,0.7885780334472656,0.016884135082364082,2,one_step_cache
23,100,5,5,2,46.705265045166016,48.138999938964844,1.4337348937988281,0.030697500333189964,2,one_step_cache
23,100,5,5,3,46.705265045166016,37.7197380065918,8.985527038574219,0.1923878788948059,2,one_step_cache
23,100,5,5,4,46.705265045166016,39.755889892578125,6.949375152587891,0.1487921178340912,2,one_step_cache
23,500,5,5,0,46.705265045166016,46.026153564453125,0.6791114807128906,0.014540362171828747,2,one_step_cache
23,500,5,5,1,46.705265045166016,41.396263122558594,5.309001922607422,0.11367031186819077,2,one_step_cache
23,500,5,5,2,46.705265045166016,44.969696044921875,1.7355690002441406,0.03716002777218819,2,one_step_cache
23,500,5,5,3,46.705265045166016,42.76972198486328,3.9355430603027344,0.08426336944103241,2,one_step_cache
23,500,5,5,4,46.705265045166016,45.43195343017578,1.2733116149902344,0.027262698858976364,2,one_step_cache
23,1000,5,5,0,46.705265045166016,40.16231918334961,6.542945861816406,0.14009010791778564,2,one_step_cache
23,1000,5,5,1,46.705265045166016,46.9015007019043,0.19623565673828125,0.004201574716717005,2,one_step_cache
23,1000,5,5,2,46.705265045166016,43.57966232299805,3.1256027221679688,0.06692185252904892,2,one_step_cache
23,1000,5,5,3,46.705265045166016,45.925289154052734,0.7799758911132812,0.016699956730008125,2,one_step_cache
23,1000,5,5,4,46.705265045166016,46.17557144165039,0.529693603515625,0.011341196484863758,2,one_step_cache
23,5000,5,5,0,46.705265045166016,44.57366943359375,2.1315956115722656,0.04563929885625839,2,one_step_cache
23,5000,5,5,1,46.705265045166016,46.931671142578125,0.22640609741210938,0.004847549833357334,2,one_step_cache
23,5000,5,5,2,46.705265045166016,45.441566467285156,1.2636985778808594,0.027056876569986343,2,one_step_cache
23,5000,5,5,3,46.705265045166016,44.132423400878906,2.5728416442871094,0.055086757987737656,2,one_step_cache
23,5000,5,5,4,46.705265045166016,44.11177062988281,2.593494415283203,0.05552895367145538,2,one_step_cache
23,10000,5,5,0,46.705265045166016,40.93378829956055,5.771476745605469,0.12357229739427567,2,one_step_cache
23,10000,5,5,1,46.705265045166016,46.45132827758789,0.253936767578125,0.005437005311250687,2,one_step_cache
23,10000,5,5,2,46.705265045166016,45.7541389465332,0.9511260986328125,0.0203644298017025,2,one_step_cache
23,10000,5,5,3,46.705265045166016,42.85330581665039,3.851959228515625,0.0824737697839737,2,one_step_cache
23,10000,5,5,4,46.705265045166016,44.75486373901367,1.9504013061523438,0.04175977408885956,2,one_step_cache
24,50,5,5,0,82.28044128417969,83.3145751953125,1.0341339111328125,0.012568404898047447,5,one_step_cache
24,50,5,5,1,82.28044128417969,91.12567901611328,8.845237731933594,0.10750109702348709,5,one_step_cache
24,50,5,5,2,82.28044128417969,71.97583770751953,10.304603576660156,0.1252375841140747,5,one_step_cache
24,50,5,5,3,82.28044128417969,90.08317565917969,7.802734375,0.09483097493648529,5,one_step_cache
24,50,5,5,4,82.28044128417969,76.75363159179688,5.5268096923828125,0.0671703964471817,5,one_step_cache
24,100,5,5,0,82.28044128417969,79.27285766601562,3.0075836181640625,0.03655283898115158,5,one_step_cache
24,100,5,5,1,82.28044128417969,83.13507080078125,0.8546295166015625,0.010386788286268711,5,one_step_cache
24,100,5,5,2,82.28044128417969,85.31813049316406,3.037689208984375,0.03691872954368591,5,one_step_cache
24,100,5,5,3,82.28044128417969,89.32502746582031,7.044586181640625,0.08561677485704422,5,one_step_cache
24,100,5,5,4,82.28044128417969,87.48529052734375,5.2048492431640625,0.06325743347406387,5,one_step_cache
24,500,5,5,0,82.28044128417969,82.56048583984375,0.2800445556640625,0.003403537441045046,5,one_step_cache
24,500,5,5,1,82.28044128417969,82.70670318603516,0.42626190185546875,0.005180598236620426,5,one_step_cache
24,500,5,5,2,82.28044128417969,87.01588439941406,4.735443115234375,0.05755247548222542,5,one_step_cache
24,500,5,5,3,82.28044128417969,81.66783905029297,0.6126022338867188,0.007445295806974173,5,one_step_cache
24,500,5,5,4,82.28044128417969,81.75947570800781,0.520965576171875,0.006331584416329861,5,one_step_cache
24,1000,5,5,0,82.28044128417969,81.5740737915039,0.7063674926757812,0.008584877476096153,5,one_step_cache
24,1000,5,5,1,82.28044128417969,82.26302337646484,0.01741790771484375,0.0002116895338986069,5,one_step_cache
24,1000,5,5,2,82.28044128417969,83.7022705078125,1.4218292236328125,0.017280282452702522,5,one_step_cache
24,1000,5,5,3,82.28044128417969,78.91909790039062,3.3613433837890625,0.04085227847099304,5,one_step_cache
24,1000,5,5,4,82.28044128417969,85.11752319335938,2.8370819091796875,0.034480635076761246,5,one_step_cache
24,5000,5,5,0,82.28044128417969,81.87422180175781,0.406219482421875,0.004937011282891035,5,one_step_cache
24,5000,5,5,1,82.28044128417969,80.47797393798828,1.8024673461914062,0.02190638892352581,5,one_step_cache
24,5000,5,5,2,82.28044128417969,81.01343536376953,1.2670059204101562,0.015398628078401089,5,one_step_cache
24,5000,5,5,3,82.28044128417969,82.77032470703125,0.4898834228515625,0.005953826010227203,5,one_step_cache
24,5000,5,5,4,82.28044128417969,82.36848449707031,0.088043212890625,0.0010700381826609373,5,one_step_cache
24,10000,5,5,0,82.28044128417969,81.93296813964844,0.34747314453125,0.004223034717142582,5,one_step_cache
24,10000,5,5,1,82.28044128417969,81.5740737915039,0.7063674926757812,0.008584877476096153,5,one_step_cache
24,10000,5,5,2,82.28044128417969,81.39779663085938,0.8826446533203125,0.010727271437644958,5,one_step_cache
24,10000,5,5,3,82.28044128417969,81.57965850830078,0.7007827758789062,0.008517002686858177,5,one_step_cache
24,10000,5,5,4,82.28044128417969,82.74813079833984,0.46768951416015625,0.005684090778231621,5,one_step_cache
25,50,5,5,0,52.70823287963867,59.91437530517578,7.206142425537109,0.13671758770942688,5,one_step_cache
25,50,5,5,1,52.70823287963867,64.0351791381836,11.326946258544922,0.2148989886045456,5,one_step_cache
25,50,5,5,2,52.70823287963867,55.74018096923828,3.0319480895996094,0.05752323567867279,5,one_step_cache
25,50,5,5,3,52.70823287963867,53.55543518066406,0.8472023010253906,0.016073433682322502,5,one_step_cache
25,50,5,5,4,52.70823287963867,59.2349967956543,6.526763916015625,0.12382816523313522,5,one_step_cache
25,100,5,5,0,52.70823287963867,53.410892486572266,0.7026596069335938,0.013331117108464241,5,one_step_cache
25,100,5,5,1,52.70823287963867,46.62769317626953,6.080539703369141,0.11536223441362381,5,one_step_cache
25,100,5,5,2,52.70823287963867,55.801300048828125,3.093067169189453,0.05868281051516533,5,one_step_cache
25,100,5,5,3,52.70823287963867,57.81415939331055,5.105926513671875,0.096871517598629,5,one_step_cache
25,100,5,5,4,52.70823287963867,53.193546295166016,0.48531341552734375,0.009207544848322868,5,one_step_cache
25,500,5,5,0,52.70823287963867,52.01478576660156,0.6934471130371094,0.013156333938241005,5,one_step_cache
25,500,5,5,1,52.70823287963867,57.54181671142578,4.833583831787109,0.09170453250408173,5,one_step_cache
25,500,5,5,2,52.70823287963867,59.11639404296875,6.408161163330078,0.12157799303531647,5,one_step_cache
25,500,5,5,3,52.70823287963867,56.25992965698242,3.55169677734375,0.06738410145044327,5,one_step_cache
25,500,5,5,4,52.70823287963867,54.858211517333984,2.1499786376953125,0.04079018533229828,5,one_step_cache
25,1000,5,5,0,52.70823287963867,50.73655319213867,1.9716796875,0.03740743175148964,5,one_step_cache
25,1000,5,5,1,52.70823287963867,55.841880798339844,3.133647918701172,0.05945272371172905,5,one_step_cache
25,1000,5,5,2,52.70823287963867,53.86539840698242,1.15716552734375,0.021954169496893883,5,one_step_cache
25,1000,5,5,3,52.70823287963867,58.87406921386719,6.165836334228516,0.11698051542043686,5,one_step_cache
25,1000,5,5,4,52.70823287963867,56.90566635131836,4.1974334716796875,0.07963525503873825,5,one_step_cache
25,5000,5,5,0,52.70823287963867,52.465702056884766,0.24253082275390625,0.004601384047418833,5,one_step_cache
25,5000,5,5,1,52.70823287963867,52.96672821044922,0.2584953308105469,0.004904268775135279,5,one_step_cache
25,5000,5,5,2,52.70823287963867,53.14775848388672,0.4395256042480469,0.00833884160965681,5,one_step_cache
25,5000,5,5,3,52.70823287963867,52.683631896972656,0.024600982666015625,0.00046673891483806074,5,one_step_cache
25,5000,5,5,4,52.70823287963867,56.991798400878906,4.283565521240234,0.08126938343048096,5,one_step_cache
25,10000,5,5,0,52.70823287963867,59.01305389404297,6.304821014404297,0.11961738765239716,5,one_step_cache
25,10000,5,5,1,52.70823287963867,52.41317367553711,0.2950592041015625,0.005597971845418215,5,one_step_cache
25,10000,5,5,2,52.70823287963867,61.02645492553711,8.318222045898438,0.15781636536121368,5,one_step_cache
25,10000,5,5,3,52.70823287963867,57.825096130371094,5.116863250732422,0.09707901626825333,5,one_step_cache
25,10000,5,5,4,52.70823287963867,57.59780502319336,4.8895721435546875,0.09276676177978516,5,one_step_cache
26,50,5,5,0,82.94900512695312,94.8305435180664,11.881538391113281,0.1432390660047531,5,one_step_cache
26,50,5,5,1,82.94900512695312,78.58161926269531,4.3673858642578125,0.052651457488536835,5,one_step_cache
26,50,5,5,2,82.94900512695312,85.95291137695312,3.00390625,0.036213889718055725,5,one_step_cache
26,50,5,5,3,82.94900512695312,80.66209411621094,2.2869110107421875,0.027570083737373352,5,one_step_cache
26,50,5,5,4,82.94900512695312,77.54918670654297,5.399818420410156,0.06509804725646973,5,one_step_cache
26,100,5,5,0,82.94900512695312,82.58190155029297,0.36710357666015625,0.004425653722137213,5,one_step_cache
